ProductKey;OrderDateKey;DueDateKey;ShipDateKey;CustomerKey;SalesOrderNumber;ProductCost;SalesPrice
535;20230320;20230401;20230327;15452;SO54750;9,3463;24,99
477;20230320;20230401;20230327;12489;SO54751;1,8663;4,99
217;20230320;20230401;20230327;12489;SO54751;13,0863;34,99
538;20230320;20230401;20230327;22527;SO54752;8,0373;21,49
488;20230320;20230401;20230327;22527;SO54752;41,5723;53,99
529;20230320;20230401;20230327;24567;SO54753;1,4923;3,99
480;20230320;20230401;20230327;24567;SO54753;0,8565;2,29
537;20230320;20230401;20230327;11304;SO54754;13,09;35,00
485;20230320;20230401;20230327;11304;SO54754;8,2205;21,98
487;20230320;20230401;20230327;11304;SO54754;20,5663;54,99
484;20230320;20230401;20230327;11304;SO54754;2,9733;7,95
485;20230320;20230401;20230327;13266;SO54755;8,2205;21,98
484;20230320;20230401;20230327;13266;SO54755;2,9733;7,95
590;20230320;20230401;20230327;13927;SO54756;419,7784;769,49
476;20230320;20230401;20230327;13927;SO54756;26,1763;69,99
359;20230320;20230401;20230327;12017;SO54757;1251,9813;2294,99
478;20230320;20230401;20230327;12017;SO54757;3,7363;9,99
217;20230320;20230401;20230327;12017;SO54757;13,0863;34,99
577;20230320;20230401;20230327;26930;SO54758;755,1508;1214,85
477;20230320;20230401;20230327;26930;SO54758;1,8663;4,99
479;20230320;20230401;20230327;26930;SO54758;3,3623;8,99
214;20230320;20230401;20230327;26930;SO54758;13,0863;34,99
589;20230320;20230401;20230327;16701;SO54759;419,7784;769,49
481;20230320;20230401;20230327;16701;SO54759;3,3623;8,99
475;20230320;20230401;20230327;16701;SO54759;26,1763;69,99
380;20230320;20230401;20230327;16741;SO54760;1554,9479;2443,35
217;20230320;20230401;20230327;16741;SO54760;13,0863;34,99
380;20230320;20230401;20230327;18731;SO54761;1554,9479;2443,35
484;20230320;20230401;20230327;18731;SO54761;2,9733;7,95
463;20230320;20230401;20230327;18731;SO54761;9,1593;24,49
378;20230320;20230401;20230327;18718;SO54762;1554,9479;2443,35
479;20230320;20230401;20230327;18718;SO54762;3,3623;8,99
477;20230320;20230401;20230327;18718;SO54762;1,8663;4,99
606;20230320;20230401;20230327;22543;SO54763;343,6496;539,99
477;20230320;20230401;20230327;22543;SO54763;1,8663;4,99
225;20230320;20230401;20230327;22543;SO54763;6,9223;8,99
479;20230320;20230401;20230327;22543;SO54763;3,3623;8,99
584;20230320;20230401;20230327;24960;SO54764;343,6496;539,99
529;20230320;20230401;20230327;24960;SO54764;1,4923;3,99
538;20230320;20230401;20230327;24960;SO54764;8,0373;21,49
382;20230320;20230401;20230327;19725;SO54765;713,0798;1120,49
465;20230320;20230401;20230327;19725;SO54765;9,1593;24,49
214;20230320;20230401;20230327;19725;SO54765;13,0863;34,99
388;20230320;20230401;20230327;19537;SO54766;713,0798;1120,49
214;20230320;20230401;20230327;19537;SO54766;13,0863;34,99
584;20230320;20230401;20230327;21064;SO54767;343,6496;539,99
479;20230320;20230401;20230327;21064;SO54767;3,3623;8,99
477;20230320;20230401;20230327;21064;SO54767;1,8663;4,99
605;20230320;20230401;20230327;25727;SO54768;343,6496;539,99
586;20230320;20230401;20230327;13968;SO54769;461,4448;742,35
479;20230320;20230401;20230327;13968;SO54769;3,3623;8,99
477;20230320;20230401;20230327;13968;SO54769;1,8663;4,99
222;20230320;20230401;20230327;13968;SO54769;13,0863;34,99
361;20230321;20230402;20230328;12754;SO54770;1251,9813;2294,99
485;20230321;20230402;20230328;12754;SO54770;8,2205;21,98
539;20230321;20230402;20230328;14123;SO54771;9,3463;24,99
529;20230321;20230402;20230328;14123;SO54771;1,4923;3,99
540;20230321;20230402;20230328;16613;SO54772;12,1924;32,60
480;20230321;20230402;20230328;16613;SO54772;0,8565;2,29
465;20230321;20230402;20230328;15148;SO54773;9,1593;24,49
222;20230321;20230402;20230328;15148;SO54773;13,0863;34,99
580;20230321;20230402;20230328;23763;SO54774;1082,51;1700,99
217;20230321;20230402;20230328;23763;SO54774;13,0863;34,99
489;20230321;20230402;20230328;11718;SO54775;41,5723;53,99
225;20230321;20230402;20230328;11718;SO54775;6,9223;8,99
539;20230321;20230402;20230328;28806;SO54776;9,3463;24,99
529;20230321;20230402;20230328;28806;SO54776;1,4923;3,99
217;20230321;20230402;20230328;28806;SO54776;13,0863;34,99
541;20230321;20230402;20230328;26264;SO54777;10,8423;28,99
480;20230321;20230402;20230328;26264;SO54777;0,8565;2,29
535;20230321;20230402;20230328;26517;SO54778;9,3463;24,99
538;20230321;20230402;20230328;27753;SO54779;8,0373;21,49
529;20230321;20230402;20230328;27753;SO54779;1,4923;3,99
529;20230321;20230402;20230328;24424;SO54780;1,4923;3,99
540;20230321;20230402;20230328;24424;SO54780;12,1924;32,60
486;20230321;20230402;20230328;24424;SO54780;59,466;159,00
489;20230321;20230402;20230328;24424;SO54780;41,5723;53,99
536;20230321;20230402;20230328;23153;SO54781;11,2163;29,99
528;20230321;20230402;20230328;23153;SO54781;1,8663;4,99
536;20230321;20230402;20230328;22883;SO54782;11,2163;29,99
536;20230321;20230402;20230328;17483;SO54783;11,2163;29,99
480;20230321;20230402;20230328;17483;SO54783;0,8565;2,29
536;20230321;20230402;20230328;23696;SO54784;11,2163;29,99
528;20230321;20230402;20230328;23696;SO54784;1,8663;4,99
485;20230321;20230402;20230328;23696;SO54784;8,2205;21,98
477;20230321;20230402;20230328;23696;SO54784;1,8663;4,99
478;20230321;20230402;20230328;23696;SO54784;3,7363;9,99
480;20230321;20230402;20230328;23696;SO54784;0,8565;2,29
486;20230321;20230402;20230328;23696;SO54784;59,466;159,00
477;20230321;20230402;20230328;24995;SO54785;1,8663;4,99
477;20230321;20230402;20230328;16991;SO54786;1,8663;4,99
214;20230321;20230402;20230328;16991;SO54786;13,0863;34,99
528;20230321;20230402;20230328;27607;SO54787;1,8663;4,99
480;20230321;20230402;20230328;27607;SO54787;0,8565;2,29
528;20230321;20230402;20230328;16750;SO54788;1,8663;4,99
480;20230321;20230402;20230328;16750;SO54788;0,8565;2,29
528;20230321;20230402;20230328;23503;SO54789;1,8663;4,99
480;20230321;20230402;20230328;23503;SO54789;0,8565;2,29
528;20230321;20230402;20230328;15759;SO54790;1,8663;4,99
214;20230321;20230402;20230328;15759;SO54790;13,0863;34,99
234;20230321;20230402;20230328;15759;SO54790;38,4923;49,99
485;20230321;20230402;20230328;14443;SO54791;8,2205;21,98
475;20230321;20230402;20230328;13550;SO54792;26,1763;69,99
535;20230321;20230402;20230328;17783;SO54793;9,3463;24,99
478;20230321;20230402;20230328;13610;SO54794;3,7363;9,99
214;20230321;20230402;20230328;13610;SO54794;13,0863;34,99
529;20230321;20230402;20230328;20178;SO54795;1,4923;3,99
477;20230321;20230402;20230328;19182;SO54796;1,8663;4,99
217;20230321;20230402;20230328;19182;SO54796;13,0863;34,99
528;20230321;20230402;20230328;12431;SO54797;1,8663;4,99
537;20230321;20230402;20230328;12431;SO54797;13,09;35,00
487;20230321;20230402;20230328;12431;SO54797;20,5663;54,99
485;20230321;20230402;20230328;18314;SO54798;8,2205;21,98
222;20230321;20230402;20230328;18314;SO54798;13,0863;34,99
485;20230321;20230402;20230328;17468;SO54799;8,2205;21,98
477;20230321;20230402;20230328;17468;SO54799;1,8663;4,99
478;20230321;20230402;20230328;17468;SO54799;3,7363;9,99
217;20230321;20230402;20230328;17468;SO54799;13,0863;34,99
376;20230321;20230402;20230328;20323;SO54800;1554,9479;2443,35
477;20230321;20230402;20230328;20323;SO54800;1,8663;4,99
479;20230321;20230402;20230328;20323;SO54800;3,3623;8,99
214;20230321;20230402;20230328;20323;SO54800;13,0863;34,99
361;20230321;20230402;20230328;11540;SO54801;1251,9813;2294,99
485;20230321;20230402;20230328;11540;SO54801;8,2205;21,98
487;20230321;20230402;20230328;11540;SO54801;20,5663;54,99
484;20230321;20230402;20230328;11540;SO54801;2,9733;7,95
359;20230321;20230402;20230328;11536;SO54802;1251,9813;2294,99
528;20230321;20230402;20230328;11536;SO54802;1,8663;4,99
537;20230321;20230402;20230328;11536;SO54802;13,09;35,00
480;20230321;20230402;20230328;11536;SO54802;0,8565;2,29
355;20230321;20230402;20230328;12103;SO54803;1265,6195;2319,99
537;20230321;20230402;20230328;12103;SO54803;13,09;35,00
528;20230321;20230402;20230328;12103;SO54803;1,8663;4,99
214;20230321;20230402;20230328;12103;SO54803;13,0863;34,99
465;20230321;20230402;20230328;12103;SO54803;9,1593;24,49
378;20230321;20230402;20230328;18691;SO54804;1554,9479;2443,35
477;20230321;20230402;20230328;18691;SO54804;1,8663;4,99
479;20230321;20230402;20230328;18691;SO54804;3,3623;8,99
222;20230321;20230402;20230328;18691;SO54804;13,0863;34,99
605;20230321;20230402;20230328;20423;SO54805;343,6496;539,99
217;20230321;20230402;20230328;20423;SO54805;13,0863;34,99
467;20230321;20230402;20230328;20423;SO54805;9,1593;24,49
584;20230321;20230402;20230328;26768;SO54806;343,6496;539,99
477;20230321;20230402;20230328;26768;SO54806;1,8663;4,99
479;20230321;20230402;20230328;26768;SO54806;3,3623;8,99
217;20230321;20230402;20230328;26768;SO54806;13,0863;34,99
376;20230321;20230402;20230328;18736;SO54807;1554,9479;2443,35
477;20230321;20230402;20230328;18736;SO54807;1,8663;4,99
479;20230321;20230402;20230328;18736;SO54807;3,3623;8,99
372;20230321;20230402;20230328;16745;SO54808;1554,9479;2443,35
353;20230321;20230402;20230328;11465;SO54809;1265,6195;2319,99
359;20230321;20230402;20230328;11759;SO54810;1251,9813;2294,99
578;20230321;20230402;20230328;25198;SO54811;755,1508;1214,85
217;20230321;20230402;20230328;25198;SO54811;13,0863;34,99
561;20230321;20230402;20230328;24680;SO54812;1481,9379;2384,07
530;20230321;20230402;20230328;24680;SO54812;1,8663;4,99
541;20230321;20230402;20230328;24680;SO54812;10,8423;28,99
605;20230321;20230402;20230328;21940;SO54813;343,6496;539,99
538;20230321;20230402;20230328;21940;SO54813;8,0373;21,49
480;20230321;20230402;20230328;21940;SO54813;0,8565;2,29
484;20230321;20230402;20230328;21940;SO54813;2,9733;7,95
604;20230321;20230402;20230328;25048;SO54814;343,6496;539,99
471;20230321;20230402;20230328;25048;SO54814;23,749;63,50
384;20230321;20230402;20230328;19678;SO54815;713,0798;1120,49
390;20230321;20230402;20230328;19496;SO54816;713,0798;1120,49
214;20230321;20230402;20230328;19496;SO54816;13,0863;34,99
584;20230321;20230402;20230328;22486;SO54817;343,6496;539,99
479;20230321;20230402;20230328;22486;SO54817;3,3623;8,99
477;20230321;20230402;20230328;22486;SO54817;1,8663;4,99
214;20230321;20230402;20230328;22486;SO54817;13,0863;34,99
604;20230321;20230402;20230328;25655;SO54818;343,6496;539,99
538;20230321;20230402;20230328;25655;SO54818;8,0373;21,49
480;20230321;20230402;20230328;25655;SO54818;0,8565;2,29
484;20230321;20230402;20230328;25655;SO54818;2,9733;7,95
563;20230321;20230402;20230328;12328;SO54819;1481,9379;2384,07
477;20230321;20230402;20230328;12328;SO54819;1,8663;4,99
479;20230321;20230402;20230328;12328;SO54819;3,3623;8,99
576;20230321;20230402;20230328;14773;SO54820;1481,9379;2384,07
222;20230321;20230402;20230328;14773;SO54820;13,0863;34,99
390;20230322;20230403;20230329;16517;SO54821;713,0798;1120,49
357;20230322;20230403;20230329;12128;SO54822;1265,6195;2319,99
483;20230322;20230403;20230329;12128;SO54822;44,88;120,00
535;20230322;20230403;20230329;12372;SO54823;9,3463;24,99
528;20230322;20230403;20230329;12372;SO54823;1,8663;4,99
222;20230322;20230403;20230329;12372;SO54823;13,0863;34,99
467;20230322;20230403;20230329;12372;SO54823;9,1593;24,49
214;20230322;20230403;20230329;15154;SO54824;13,0863;34,99
234;20230322;20230403;20230329;15154;SO54824;38,4923;49,99
225;20230322;20230403;20230329;15034;SO54825;6,9223;8,99
225;20230322;20230403;20230329;17323;SO54826;6,9223;8,99
353;20230322;20230403;20230329;12335;SO54827;1265,6195;2319,99
478;20230322;20230403;20230329;12335;SO54827;3,7363;9,99
477;20230322;20230403;20230329;12335;SO54827;1,8663;4,99
222;20230322;20230403;20230329;12335;SO54827;13,0863;34,99
465;20230322;20230403;20230329;11631;SO54828;9,1593;24,49
222;20230322;20230403;20230329;11631;SO54828;13,0863;34,99
480;20230322;20230403;20230329;28330;SO54829;0,8565;2,29
484;20230322;20230403;20230329;28330;SO54829;2,9733;7,95
529;20230322;20230403;20230329;27727;SO54830;1,4923;3,99
480;20230322;20230403;20230329;27727;SO54830;0,8565;2,29
231;20230322;20230403;20230329;11091;SO54831;38,4923;49,99
465;20230322;20230403;20230329;11091;SO54831;9,1593;24,49
538;20230322;20230403;20230329;27526;SO54832;8,0373;21,49
480;20230322;20230403;20230329;27526;SO54832;0,8565;2,29
539;20230322;20230403;20230329;28623;SO54833;9,3463;24,99
480;20230322;20230403;20230329;28623;SO54833;0,8565;2,29
530;20230322;20230403;20230329;11498;SO54834;1,8663;4,99
540;20230322;20230403;20230329;24941;SO54835;12,1924;32,60
540;20230322;20230403;20230329;11223;SO54836;12,1924;32,60
214;20230322;20230403;20230329;11223;SO54836;13,0863;34,99
463;20230322;20230403;20230329;11223;SO54836;9,1593;24,49
541;20230322;20230403;20230329;12760;SO54837;10,8423;28,99
530;20230322;20230403;20230329;12760;SO54837;1,8663;4,99
480;20230322;20230403;20230329;12760;SO54837;0,8565;2,29
529;20230322;20230403;20230329;24411;SO54838;1,4923;3,99
540;20230322;20230403;20230329;24411;SO54838;12,1924;32,60
222;20230322;20230403;20230329;24411;SO54838;13,0863;34,99
536;20230322;20230403;20230329;22145;SO54839;11,2163;29,99
528;20230322;20230403;20230329;22145;SO54839;1,8663;4,99
480;20230322;20230403;20230329;22145;SO54839;0,8565;2,29
478;20230322;20230403;20230329;23272;SO54840;3,7363;9,99
477;20230322;20230403;20230329;23272;SO54840;1,8663;4,99
467;20230322;20230403;20230329;23272;SO54840;9,1593;24,49
478;20230322;20230403;20230329;12939;SO54841;3,7363;9,99
477;20230322;20230403;20230329;12939;SO54841;1,8663;4,99
487;20230322;20230403;20230329;12939;SO54841;20,5663;54,99
484;20230322;20230403;20230329;12939;SO54841;2,9733;7,95
477;20230322;20230403;20230329;18064;SO54842;1,8663;4,99
490;20230322;20230403;20230329;18064;SO54842;41,5723;53,99
477;20230322;20230403;20230329;17519;SO54843;1,8663;4,99
489;20230322;20230403;20230329;17519;SO54843;41,5723;53,99
476;20230322;20230403;20230329;18752;SO54844;26,1763;69,99
231;20230322;20230403;20230329;18752;SO54844;38,4923;49,99
477;20230322;20230403;20230329;17158;SO54845;1,8663;4,99
214;20230322;20230403;20230329;17158;SO54845;13,0863;34,99
477;20230322;20230403;20230329;13222;SO54846;1,8663;4,99
225;20230322;20230403;20230329;13222;SO54846;6,9223;8,99
477;20230322;20230403;20230329;18097;SO54847;1,8663;4,99
222;20230322;20230403;20230329;18097;SO54847;13,0863;34,99
528;20230322;20230403;20230329;15910;SO54848;1,8663;4,99
222;20230322;20230403;20230329;15910;SO54848;13,0863;34,99
528;20230322;20230403;20230329;19078;SO54849;1,8663;4,99
535;20230322;20230403;20230329;19078;SO54849;9,3463;24,99
480;20230322;20230403;20230329;19078;SO54849;0,8565;2,29
477;20230322;20230403;20230329;21849;SO54850;1,8663;4,99
217;20230322;20230403;20230329;21849;SO54850;13,0863;34,99
529;20230322;20230403;20230329;26897;SO54851;1,4923;3,99
222;20230322;20230403;20230329;26897;SO54851;13,0863;34,99
538;20230322;20230403;20230329;26981;SO54852;8,0373;21,49
541;20230322;20230403;20230329;13262;SO54853;10,8423;28,99
530;20230322;20230403;20230329;13262;SO54853;1,8663;4,99
217;20230322;20230403;20230329;13262;SO54853;13,0863;34,99
225;20230322;20230403;20230329;13262;SO54853;6,9223;8,99
541;20230322;20230403;20230329;29394;SO54854;10,8423;28,99
530;20230322;20230403;20230329;29394;SO54854;1,8663;4,99
480;20230322;20230403;20230329;29394;SO54854;0,8565;2,29
538;20230322;20230403;20230329;28921;SO54855;8,0373;21,49
529;20230322;20230403;20230329;28921;SO54855;1,4923;3,99
486;20230322;20230403;20230329;28921;SO54855;59,466;159,00
530;20230322;20230403;20230329;13603;SO54856;1,8663;4,99
541;20230322;20230403;20230329;13603;SO54856;10,8423;28,99
234;20230322;20230403;20230329;13603;SO54856;38,4923;49,99
541;20230322;20230403;20230329;14953;SO54857;10,8423;28,99
530;20230322;20230403;20230329;14953;SO54857;1,8663;4,99
214;20230322;20230403;20230329;14953;SO54857;13,0863;34,99
530;20230322;20230403;20230329;13814;SO54858;1,8663;4,99
541;20230322;20230403;20230329;13814;SO54858;10,8423;28,99
222;20230322;20230403;20230329;13814;SO54858;13,0863;34,99
491;20230322;20230403;20230329;13814;SO54858;41,5723;53,99
537;20230322;20230403;20230329;12144;SO54859;13,09;35,00
528;20230322;20230403;20230329;12144;SO54859;1,8663;4,99
480;20230322;20230403;20230329;12144;SO54859;0,8565;2,29
485;20230322;20230403;20230329;13430;SO54860;8,2205;21,98
481;20230322;20230403;20230329;13430;SO54860;3,3623;8,99
485;20230322;20230403;20230329;13166;SO54861;8,2205;21,98
231;20230322;20230403;20230329;13166;SO54861;38,4923;49,99
228;20230322;20230403;20230329;12635;SO54862;38,4923;49,99
363;20230322;20230403;20230329;12174;SO54863;1251,9813;2294,99
355;20230322;20230403;20230329;12116;SO54864;1265,6195;2319,99
222;20230322;20230403;20230329;12116;SO54864;13,0863;34,99
584;20230322;20230403;20230329;26757;SO54865;343,6496;539,99
538;20230322;20230403;20230329;26757;SO54865;8,0373;21,49
380;20230322;20230403;20230329;18738;SO54866;1554,9479;2443,35
479;20230322;20230403;20230329;18738;SO54866;3,3623;8,99
477;20230322;20230403;20230329;18738;SO54866;1,8663;4,99
490;20230322;20230403;20230329;18738;SO54866;41,5723;53,99
374;20230322;20230403;20230329;18706;SO54867;1554,9479;2443,35
540;20230322;20230403;20230329;18706;SO54867;12,1924;32,60
529;20230322;20230403;20230329;18706;SO54867;1,4923;3,99
480;20230322;20230403;20230329;18706;SO54867;0,8565;2,29
355;20230322;20230403;20230329;11751;SO54868;1265,6195;2319,99
537;20230322;20230403;20230329;11751;SO54868;13,09;35,00
485;20230322;20230403;20230329;11751;SO54868;8,2205;21,98
490;20230322;20230403;20230329;11751;SO54868;41,5723;53,99
363;20230322;20230403;20230329;11914;SO54869;1251,9813;2294,99
222;20230322;20230403;20230329;11914;SO54869;13,0863;34,99
355;20230322;20230403;20230329;11895;SO54870;1265,6195;2319,99
537;20230322;20230403;20230329;11895;SO54870;13,09;35,00
604;20230322;20230403;20230329;22368;SO54871;343,6496;539,99
538;20230322;20230403;20230329;22368;SO54871;8,0373;21,49
490;20230322;20230403;20230329;22368;SO54871;41,5723;53,99
386;20230322;20230403;20230329;19701;SO54872;713,0798;1120,49
529;20230322;20230403;20230329;19701;SO54872;1,4923;3,99
539;20230322;20230403;20230329;19701;SO54872;9,3463;24,99
214;20230322;20230403;20230329;19701;SO54872;13,0863;34,99
382;20230322;20230403;20230329;22656;SO54873;713,0798;1120,49
477;20230322;20230403;20230329;22656;SO54873;1,8663;4,99
479;20230322;20230403;20230329;22656;SO54873;3,3623;8,99
222;20230322;20230403;20230329;22656;SO54873;13,0863;34,99
386;20230322;20230403;20230329;26987;SO54874;713,0798;1120,49
214;20230322;20230403;20230329;26987;SO54874;13,0863;34,99
606;20230322;20230403;20230329;15931;SO54875;343,6496;539,99
217;20230322;20230403;20230329;15931;SO54875;13,0863;34,99
584;20230322;20230403;20230329;22479;SO54876;343,6496;539,99
538;20230322;20230403;20230329;22479;SO54876;8,0373;21,49
529;20230322;20230403;20230329;22479;SO54876;1,4923;3,99
217;20230322;20230403;20230329;22479;SO54876;13,0863;34,99
584;20230322;20230403;20230329;29412;SO54877;343,6496;539,99
529;20230322;20230403;20230329;29412;SO54877;1,4923;3,99
538;20230322;20230403;20230329;29412;SO54877;8,0373;21,49
214;20230322;20230403;20230329;29412;SO54877;13,0863;34,99
604;20230322;20230403;20230329;22473;SO54878;343,6496;539,99
477;20230322;20230403;20230329;22473;SO54878;1,8663;4,99
479;20230322;20230403;20230329;22473;SO54878;3,3623;8,99
491;20230322;20230403;20230329;22473;SO54878;41,5723;53,99
561;20230322;20230403;20230329;12335;SO54879;1481,9379;2384,07
222;20230322;20230403;20230329;12335;SO54879;13,0863;34,99
228;20230322;20230403;20230329;12335;SO54879;38,4923;49,99
467;20230322;20230403;20230329;12335;SO54879;9,1593;24,49
564;20230322;20230403;20230329;15080;SO54880;1481,9379;2384,07
479;20230322;20230403;20230329;15080;SO54880;3,3623;8,99
477;20230322;20230403;20230329;15080;SO54880;1,8663;4,99
225;20230322;20230403;20230329;15080;SO54880;6,9223;8,99
361;20230323;20230404;20230330;11582;SO54881;1251,9813;2294,99
217;20230323;20230404;20230330;11582;SO54881;13,0863;34,99
359;20230323;20230404;20230330;11576;SO54882;1251,9813;2294,99
483;20230323;20230404;20230330;11576;SO54882;44,88;120,00
529;20230323;20230404;20230330;15760;SO54883;1,4923;3,99
222;20230323;20230404;20230330;11959;SO54884;13,0863;34,99
222;20230323;20230404;20230330;11783;SO54885;13,0863;34,99
528;20230323;20230404;20230330;19606;SO54886;1,8663;4,99
537;20230323;20230404;20230330;19606;SO54886;13,09;35,00
217;20230323;20230404;20230330;19606;SO54886;13,0863;34,99
482;20230323;20230404;20230330;19606;SO54886;3,3623;8,99
538;20230323;20230404;20230330;26130;SO54887;8,0373;21,49
538;20230323;20230404;20230330;25267;SO54888;8,0373;21,49
529;20230323;20230404;20230330;25267;SO54888;1,4923;3,99
477;20230323;20230404;20230330;22963;SO54889;1,8663;4,99
489;20230323;20230404;20230330;22963;SO54889;41,5723;53,99
530;20230323;20230404;20230330;22974;SO54890;1,8663;4,99
480;20230323;20230404;20230330;22974;SO54890;0,8565;2,29
530;20230323;20230404;20230330;23077;SO54891;1,8663;4,99
480;20230323;20230404;20230330;23077;SO54891;0,8565;2,29
478;20230323;20230404;20230330;11073;SO54892;3,7363;9,99
477;20230323;20230404;20230330;11073;SO54892;1,8663;4,99
217;20230323;20230404;20230330;11073;SO54892;13,0863;34,99
490;20230323;20230404;20230330;11073;SO54892;41,5723;53,99
478;20230323;20230404;20230330;11074;SO54893;3,7363;9,99
477;20230323;20230404;20230330;11074;SO54893;1,8663;4,99
222;20230323;20230404;20230330;11074;SO54893;13,0863;34,99
222;20230323;20230404;20230330;15794;SO54894;13,0863;34,99
491;20230323;20230404;20230330;15794;SO54894;41,5723;53,99
530;20230323;20230404;20230330;12992;SO54895;1,8663;4,99
541;20230323;20230404;20230330;12992;SO54895;10,8423;28,99
480;20230323;20230404;20230330;12992;SO54895;0,8565;2,29
374;20230323;20230404;20230330;19500;SO54896;1554,9479;2443,35
214;20230323;20230404;20230330;19500;SO54896;13,0863;34,99
529;20230323;20230404;20230330;28985;SO54897;1,4923;3,99
539;20230323;20230404;20230330;28985;SO54897;9,3463;24,99
467;20230323;20230404;20230330;28985;SO54897;9,1593;24,49
529;20230323;20230404;20230330;11014;SO54898;1,4923;3,99
217;20230323;20230404;20230330;11014;SO54898;13,0863;34,99
535;20230323;20230404;20230330;11200;SO54899;9,3463;24,99
480;20230323;20230404;20230330;11200;SO54899;0,8565;2,29
478;20230323;20230404;20230330;21633;SO54900;3,7363;9,99
487;20230323;20230404;20230330;21633;SO54900;20,5663;54,99
482;20230323;20230404;20230330;28668;SO54901;3,3623;8,99
474;20230323;20230404;20230330;28668;SO54901;26,1763;69,99
465;20230323;20230404;20230330;18984;SO54902;9,1593;24,49
476;20230323;20230404;20230330;18984;SO54902;26,1763;69,99
478;20230323;20230404;20230330;20413;SO54903;3,7363;9,99
477;20230323;20230404;20230330;20413;SO54903;1,8663;4,99
222;20230323;20230404;20230330;20413;SO54903;13,0863;34,99
476;20230323;20230404;20230330;19684;SO54904;26,1763;69,99
225;20230323;20230404;20230330;19684;SO54904;6,9223;8,99
477;20230323;20230404;20230330;17138;SO54905;1,8663;4,99
487;20230323;20230404;20230330;17138;SO54905;20,5663;54,99
528;20230323;20230404;20230330;22772;SO54906;1,8663;4,99
528;20230323;20230404;20230330;17663;SO54907;1,8663;4,99
480;20230323;20230404;20230330;17663;SO54907;0,8565;2,29
528;20230323;20230404;20230330;20691;SO54908;1,8663;4,99
214;20230323;20230404;20230330;20691;SO54908;13,0863;34,99
485;20230323;20230404;20230330;18151;SO54909;8,2205;21,98
487;20230323;20230404;20230330;18151;SO54909;20,5663;54,99
475;20230323;20230404;20230330;15352;SO54910;26,1763;69,99
529;20230323;20230404;20230330;27828;SO54911;1,4923;3,99
538;20230323;20230404;20230330;27828;SO54911;8,0373;21,49
480;20230323;20230404;20230330;27828;SO54911;0,8565;2,29
529;20230323;20230404;20230330;27929;SO54912;1,4923;3,99
541;20230323;20230404;20230330;13495;SO54913;10,8423;28,99
530;20230323;20230404;20230330;13495;SO54913;1,8663;4,99
225;20230323;20230404;20230330;13495;SO54913;6,9223;8,99
530;20230323;20230404;20230330;16200;SO54914;1,8663;4,99
217;20230323;20230404;20230330;16200;SO54914;13,0863;34,99
530;20230323;20230404;20230330;27961;SO54915;1,8663;4,99
467;20230323;20230404;20230330;27961;SO54915;9,1593;24,49
530;20230323;20230404;20230330;17709;SO54916;1,8663;4,99
222;20230323;20230404;20230330;17709;SO54916;13,0863;34,99
225;20230323;20230404;20230330;17709;SO54916;6,9223;8,99
530;20230323;20230404;20230330;12832;SO54917;1,8663;4,99
217;20230323;20230404;20230330;12832;SO54917;13,0863;34,99
217;20230323;20230404;20230330;12235;SO54918;13,0863;34,99
225;20230323;20230404;20230330;12512;SO54919;6,9223;8,99
599;20230323;20230404;20230330;15763;SO54920;294,5797;539,99
535;20230323;20230404;20230330;15763;SO54920;9,3463;24,99
528;20230323;20230404;20230330;15763;SO54920;1,8663;4,99
214;20230323;20230404;20230330;15763;SO54920;13,0863;34,99
587;20230323;20230404;20230330;13906;SO54921;419,7784;769,49
475;20230323;20230404;20230330;13906;SO54921;26,1763;69,99
589;20230323;20230404;20230330;13986;SO54922;419,7784;769,49
475;20230323;20230404;20230330;13986;SO54922;26,1763;69,99
490;20230323;20230404;20230330;13986;SO54922;41,5723;53,99
582;20230323;20230404;20230330;22951;SO54923;1082,51;1700,99
214;20230323;20230404;20230330;22951;SO54923;13,0863;34,99
491;20230323;20230404;20230330;22951;SO54923;41,5723;53,99
225;20230323;20230404;20230330;22951;SO54923;6,9223;8,99
581;20230323;20230404;20230330;22954;SO54924;1082,51;1700,99
214;20230323;20230404;20230330;22954;SO54924;13,0863;34,99
574;20230323;20230404;20230330;28953;SO54925;1481,9379;2384,07
491;20230323;20230404;20230330;28953;SO54925;41,5723;53,99
467;20230323;20230404;20230330;28953;SO54925;9,1593;24,49
569;20230323;20230404;20230330;28844;SO54926;461,4448;742,35
479;20230323;20230404;20230330;28844;SO54926;3,3623;8,99
484;20230323;20230404;20230330;28844;SO54926;2,9733;7,95
357;20230323;20230404;20230330;11969;SO54927;1265,6195;2319,99
355;20230323;20230404;20230330;11100;SO54928;1265,6195;2319,99
465;20230323;20230404;20230330;11100;SO54928;9,1593;24,49
487;20230323;20230404;20230330;11100;SO54928;20,5663;54,99
579;20230323;20230404;20230330;23281;SO54929;755,1508;1214,85
217;20230323;20230404;20230330;23281;SO54929;13,0863;34,99
386;20230323;20230404;20230330;19680;SO54930;713,0798;1120,49
234;20230323;20230404;20230330;19680;SO54930;38,4923;49,99
606;20230323;20230404;20230330;25721;SO54931;343,6496;539,99
217;20230323;20230404;20230330;25721;SO54931;13,0863;34,99
225;20230323;20230404;20230330;25721;SO54931;6,9223;8,99
386;20230324;20230405;20230331;23525;SO54932;713,0798;1120,49
382;20230324;20230405;20230331;23415;SO54933;713,0798;1120,49
